PARK NUMBER,PARK NAME,STREET ADDRESS,ZIP,ACRES,WARD,PARK CLASS,LABEL,WHEELCHAIR ACCESSIBLE BALL FIELDS,ALFRED CALDWELL LILY POND,ARCHERY RANGE,ARTIFICIAL TURF FIELDS,BAND SHELL,BASEBALL BATTING CAGES,BASKETBALL BACKBOARDS,BASKETBALL COURTS,BEACH,BOAT LAUNCH (MOTORIZED),BOAT LAUNCH (NON-MOTORIZED),BOAT SLIPS,BOCCE COURT,BOWLING GREEN,CASTING AREA,CHESS PAVILLION,FOOTBALL SOCCER COMBO,COMMUNITY GARDEN,CONSERVATORY,CULTURAL CENTER,DOG-FRIENDLY,FITNESS CENTER,FITNESS COURSES,GALLERY,GARDEN,GOLF COURSE,GOLF DRIVING RANGE,GOLF PUTTING GREENS,GYMNASIUM,GYMNASTIC CENTERS,HANDBALL/RAQUETBALL COURT,HANDBALL,HORSESHOE COURTS,ICE SKATING,POOL INDOOR,BASEBALL JR/SOFTBALL/T-BALL,MOUNTAIN BIKE TRAIL,NATURE CENTER,POOL OUTDOOR,PAVILLION,ZOO,PLAYGROUND,PLAYGROUND PARK,ROWING CLUB,VOLLEYBALL,SENIOR CENTER,SHUFFLEBOARD,SKATE PARK,SLED HILL,SPORT ROLLER COURTS,SPRAY FEATURE,BASEBALL SR,TENNIS COURTS,TRACK,VOLLEYBALL SAND,WATER PLAYGROUND,WATER SLIDE,BOXING CENTER,WETLAND AREA,LAGOON,CAROUSEL,CROQUET,GOLF COURSE MINIATURE,MODEL TRAIN DISPLAY,MODEL YACHT BASIN,CRICKET FIELD,LOCATION,LATITUDE,LONGITUDE,NORM ACRES
452,PETERSON (PEHR SAMUEL),5801 N PULASKI RD,60646.0,22.24,39,REGIONAL PARK,Peterson,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"5801 N PULASKI RD60646
(41.98585720184405, -87.72842767593355)",41.9858572,-87.7284277,4.7159304
324,HARSH (VIVIAN G.),4464 S OAKENWALD AVE,60653.0,0.16,4,MINI-PARK,Harsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4464 S OAKENWALD AVE60653
(41.81417092817829, -87.59549182260967)",41.8141709,-87.5954918,0.4
1122,LUELLA,10021 S LUELLA AVE,60617.0,1.2,10,NEIGHBORHOOD PARK,Luella,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10021 S LUELLA AVE60617
(41.71307146016826, -87.56811112487028)",41.7130715,-87.5681111,1.0954451
60,OLYMPIA,6566 N AVONDALE AVE,60631.0,10.19,41,COMMUNITY PARK,Olympia,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"6566 N AVONDALE AVE60631
(41.99967129216193, -87.81502964749822)",41.9996713,-87.8150296,3.1921779
46,BOHN (HENRY),1978 W 111TH ST,60643.0,1.5,19,PASSIVE PARK,Bohn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1978 W 111TH ST60643
(41.69199440842253, -87.6715061937844)",41.6919944,-87.6715062,1.2247449
1074,WRIGHTWOOD,2534 N GREENVIEW AVE,60614.0,4.25,32,NEIGHBORHOOD PARK,Wrightwood,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2534 N GREENVIEW AVE60614
(41.92752127772134, -87.66586711031468)",41.9275213,-87.6658671,2.0615528
294,HASAN (ELLIOT),6855 S OGLESBY AVE,60649.0,0.28,5,MINI-PARK,Hasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6855 S OGLESBY AVE60649
(41.77072168368506, -87.56817424824344)",41.7707217,-87.5681742,0.5291503
123,RIIS (JACOB),6100 W FULLERTON AVE,60639.0,56.84,36,REGIONAL PARK,Riis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,10,1,0,1,0,0,0,1,0,0,0,0,0,0,"6100 W FULLERTON AVE60639
(41.92386789074309, -87.7782028329214)",41.9238679,-87.7782028,7.5392307
1129,MONTGOMERY (MABEL),2632 W 66TH ST,60629.0,0.28,14,MINI-PARK,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2632 W 66TH ST60629
(41.773735438776214, -87.68964301969416)",41.7737354,-87.689643,0.5291503
402,VOGLE (HENRY JR.),2100 W LAWRENCE AVE,60625.0,0.22,47,MINI-PARK,Vogle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2100 W LAWRENCE AVE60625
(41.96876318506586, -87.68163591667582)",41.9687632,-87.6816359,0.4690416
1270,JONQUIL,1023 W WRIGHTWOOD AVE,60614.0,2.85,43,NEIGHBORHOOD PARK,Jonquil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"1023 W WRIGHTWOOD AVE60614
(41.928930069079584, -87.65427493421693)",41.9289301,-87.6542749,1.6881943
250,ARCHER (WILLIAM BEATTY),4901 S KILBOURN AVE,60632.0,13.22,23,COMMUNITY PARK,Archer,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"4901 S KILBOURN AVE60632
(41.80399883062354, -87.73562247741008)",41.8039988,-87.7356225,3.6359318
1005,BLOCK,346 W 104TH ST,60628.0,2.6,34,PASSIVE PARK,Block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"346 W 104TH ST60628
(41.70528829796961, -87.63157251035274)",41.7052883,-87.6315725,1.6124515
216,DVORAK (ANTON),1119 W CULLERTON ST,60608.0,5.63,25,COMMUNITY PARK,Dvorak,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1119 W CULLERTON ST60608
(41.855164484165776, -87.65389054340902)",41.8551645,-87.6538905,2.3727621
1116,KEYSTONE,1655 N KEYSTONE AVE,60639.0,0.18,31,MINI-PARK,Keystone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1655 N KEYSTONE AVE60639
(41.91086737008094, -87.72750839406686)",41.9108674,-87.7275084,0.4242641
248,ROWAN (WILLIAM),11546 S AVENUE L,60617.0,17.62,10,REGIONAL PARK,Rowan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11546 S AVENUE L60617
(41.685479923763985, -87.53653388213598)",41.6854799,-87.5365339,4.1976184
1253,FARGO (JAMES) BEACH,1300 W FARGO AVE,60626.0,0.62,49,PASSIVE PARK,Fargo Beach,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1300 W FARGO AVE60626
(42.017269810521945, -87.6634126109658)",42.0172698,-87.6634126,0.7874008
265,SCOTTSDALE,4620 W 83RD PL,60652.0,2.32,18,COMMUNITY PARK,Scottsdale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"4620 W 83RD PL60652
(41.74128808371455, -87.73658660340732)",41.7412881,-87.7365866,1.5231546
247,PASTEUR (LOUIS),5825 S KOSTNER AVE,60629.0,16.87,13,REGIONAL PARK,Pasteur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"5825 S KOSTNER AVE60629
(41.78713994386255, -87.73269479912462)",41.7871399,-87.7326948,4.1073106
85,KOLMAR,4143 N KOLMAR AVE,60641.0,0.87,45,NEIGHBORHOOD PARK,Kolmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4143 N KOLMAR AVE60641
(41.95603266149912, -87.74174200730903)",41.9560327,-87.741742,0.9327379
233,VITTUM (HARRIET ELIZABETH),5014 W 50TH ST,60638.0,12.15,23,COMMUNITY PARK,Vittum,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"5014 W 50TH ST60638
(41.80213530707324, -87.7485258650223)",41.8021353,-87.7485259,3.485685
337,MOCCASIN RANCH,6446 S KIMBARK AVE,60637.0,0.17,20,MINI-PARK,Moccasin Ranch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6446 S KIMBARK AVE60637
(41.77719801234451, -87.59458365498085)",41.777198,-87.5945837,0.4123106
1037,DURSO (JOHN),421 W LOCUST ST,60610.0,1.29,42,NEIGHBORHOOD PARK,Durso,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"421 W LOCUST ST60610
(41.89885112746819, -87.63962547412498)",41.8988511,-87.6396255,1.1357817
6,RUSSELL (MARTIN) SQUARE,3045 E 83RD ST,60617.0,11.47,7,COMMUNITY PARK,Russell Square,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,"3045 E 83RD ST60617
(41.74462719880706, -87.54986486051457)",41.7446272,-87.5498649,3.3867388
484,PARK NO. 484,4701 W MARQUETTE RD,60638.0,10.0,13,COMMUNITY PARK,Park No. 484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4701 W MARQUETTE RD60638
(41.78109999999998, -87.77073999999999)",41.7811,-87.77074,3.1622777
121,"BELL (GEORGE,JR.)",3020 N OAK PARK AVE,60634.0,3.69,36,NEIGHBORHOOD PARK,Bell,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"3020 N OAK PARK AVE60634
(41.93491518524245, -87.79566871618825)",41.9349152,-87.7956687,1.9209373
309,"SENKA (EDWARD ""DUKE"")",5656 S ST LOUIS AVE,60629.0,18.83,13,REGIONAL PARK,Senka,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"5656 S ST LOUIS AVE60629
(41.790546871005034, -87.71088702891994)",41.7905469,-87.710887,4.3393548
1057,PASCHEN (CHRISTIAN),1932 W LUNT AVE,60626.0,0.79,50,NEIGHBORHOOD PARK,Paschen,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1932 W LUNT AVE60626
(42.008947572165, -87.67892210312809)",42.0089476,-87.6789221,0.8888194
533,NORTH PARK NATURE CENTER,5801 N PULASKI RD,60646.0,51.73,39,NATURE PRESERVE PARK,North Park Nature Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5801 N PULASKI RD60646
(41.98585720184405, -87.72842767593355)",41.9858572,-87.7284277,7.1923571
414,PARK NO. 414,4302 W DIVISION ST,60651.0,0.28,37,UNIMPROVED PARK,Park No. 414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4302 W DIVISION ST60651
(41.90263542509576, -87.73379295939455)",41.9026354,-87.733793,0.5291503
435,BROMANN (CHARLES),5400 N BROADWAY,60640.0,0.14,48,MINI-PARK,Bromann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5400 N BROADWAY60640
(41.980013471550706, -87.66004844576902)",41.9800135,-87.6600484,0.3741657
480,COTTON TAIL,44 W 15TH ST,60616.0,2.19,1,NEIGHBORHOOD PARK,Cotton Tail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"44 W 15TH ST60616
(41.845090000000084, -87.62737999999996)",41.84509,-87.62738,1.4798649
524,HARRIS (HARRIET),6200 S DREXEL AVE,60637.0,2.03,20,COMMUNITY PARK,Harris (Harriet),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6200 S DREXEL AVE60637
(41.78220555570679, -87.60443199086755)",41.7822056,-87.604432,1.4247807
1168,PARK WEST,745 W WRIGHTWOOD AVE,60614.0,0.19,43,MINI-PARK,Park West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"745 W WRIGHTWOOD AVE60614
(41.92901668362393, -87.64793064766941)",41.9290167,-87.6479306,0.4358899
415,JUNCTION GROVE,345 W 64TH ST,60621.0,0.22,16,MINI-PARK,Junction Grove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"345 W 64TH ST60621
(41.77804436889018, -87.63379874809212)",41.7780444,-87.6337987,0.4690416
1203,AUBURN,406 W WINNECONNA PKWY,60620.0,8.48,17,PASSIVE PARK,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"406 W WINNECONNA PKWY60620
(41.75393597369671, -87.6346790715976)",41.753936,-87.6346791,2.912044
390,D'ELIA (AILEEN),6340 N LAKEWOOD AVE,60660.0,0.07,49,MINI-PARK,D'Elia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6340 N LAKEWOOD AVE60660
(41.99709734541248, -87.66303405478895)",41.9970973,-87.6630341,0.2645751
489,PARK NO. 489,2420 W ADAMS ST,60612.0,0.7,27,NEIGHBORHOOD PARK,Park No. 489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2420 W ADAMS ST60612
(41.878633577418924, -87.68690749243441)",41.8786336,-87.6869075,0.83666
285,AUSTIN FOSTER,6020 W FOSTER AVE,60630.0,4.41,45,NEIGHBORHOOD PARK,Austin Foster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6020 W FOSTER AVE60630
(41.97572569517331, -87.77889328426028)",41.9757257,-87.7788933,2.1
1063,BACK OF THE YARDS,4920 S THROOP ST,60609.0,0.99,11,NEIGHBORHOOD PARK,Back of the Yards,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4920 S THROOP ST60609
(41.80438996449631, -87.65763940588994)",41.80439,-87.6576394,0.9949874
168,MATANKY (EUGENE),6937 N RIDGE BLVD,60626.0,0.41,49,MINI-PARK,Matanky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6937 N RIDGE BLVD60626
(42.00988000000007, -87.66939999999994)",42.00988,-87.6694,0.6403124
103,CHASE (SALMON),4725 N ASHLAND AV,60640.0,4.57,47,COMMUNITY PARK,Chase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,"4725 N ASHLAND AV60640
(41.96794833279387, -87.66934673951792)",41.9679483,-87.6693467,2.1377558
1026,CLARK (JOHN),4615 W JACKSON BLVD,60644.0,1.95,28,NEIGHBORHOOD PARK,Clark (John),0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4615 W JACKSON BLVD60644
(41.87684232162447, -87.74119357376132)",41.8768423,-87.7411936,1.396424
110,WELLES (GIDEON),2333 W SUNNYSIDE AVE,60625.0,15.1,47,REGIONAL PARK,Welles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,0,1,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"2333 W SUNNYSIDE AVE60625
(41.963097217331324, -87.6873544283728)",41.9630972,-87.6873544,3.8858718
27,BURNHAM (DANIEL),425 E MCFETRIDGE DR,60616.0,609.29,5,MAGNET PARK,Burnham,0,0,0,0,0,0,14,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"425 E MCFETRIDGE DR60616
(41.845090000000084, -87.62737999999996)",41.84509,-87.62738,24.6838004
1159,THROOP (AMOS GAGER),1811 S THROOP ST,60608.0,0.64,25,NEIGHBORHOOD PARK,Throop,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1811 S THROOP ST60608
(41.85758078907663, -87.65876903062718)",41.8575808,-87.658769,0.8
421,PARK NO. 421,5300 S HALSTED ST,60609.0,1.01,3,UNIMPROVED PARK,Park No. 421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5300 S HALSTED ST60609
(41.79780887034275, -87.64532444843951)",41.7978089,-87.6453244,1.0049876
425,NOETHLING (GRACE),2645 N SHEFFIELD AVE,60614.0,0.44,43,MINI-PARK,Noethling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2645 N SHEFFIELD AVE60614
(41.92980828953706, -87.65365278713423)",41.9298083,-87.6536528,0.663325
70,FOREST GLEN,5073 W BERWYN AVE,60630.0,0.31,45,MINI-PARK,Forest Glen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5073 W BERWYN AVE60630
(41.97777297931205, -87.75431848019156)",41.977773,-87.7543185,0.5567764
509,RENAISSANCE,1300 W 79TH ST,60620.0,1.04,0,PASSIVE PARK,Renaissance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1300 W 79TH ST60620
(41.750524984414255, -87.65538357982251)",41.750525,-87.6553836,1.0198039
1107,ZATTERBERG (HELEN),4246 N HERMITAGE AVE,60613.0,0.19,47,MINI-PARK,Zatterberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4246 N HERMITAGE AVE60613
(41.958757660955214, -87.67237944927243)",41.9587577,-87.6723794,0.4358899
213,HARRISON (CARTER),1824 S WOOD ST,60608.0,17.39,25,REGIONAL PARK,Harrison,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,"1824 S WOOD ST60608
(41.85700763775876, -87.67112150533424)",41.8570076,-87.6711215,4.1701319
195,SAUGANASH,5861 N KOSTNER AVE,60646.0,4.65,39,COMMUNITY PARK,Sauganash,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"5861 N KOSTNER AVE60646
(41.98744324895065, -87.7382253623636)",41.9874432,-87.7382254,2.1563859
1148,SCHAEFER (EDWARD),2415 N MARSHFIELD AVE,60614.0,0.23,32,MINI-PARK,Schaefer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2415 N MARSHFIELD AVE60614
(41.92590990310953, -87.669389261378)",41.9259099,-87.6693893,0.4795832
